image_id,user,money,order_id,sim_arrival_time,sim_inter_arrival
Screenshot_2026-01-15-14-57-26-537_com.tencent.mm.jpg,鲸落,0.97,1,1.0730722295573856,1.0730722295573856
Screenshot_2026-01-15-14-57-26-537_com.tencent.mm.jpg,Albert,1.91,2,1.8881468219400561,0.8150745923826705
Screenshot_2026-01-15-14-57-26-537_com.tencent.mm.jpg,Koala,0.99,3,3.2759878285843893,1.387841006644333
Screenshot_2026-01-15-14-57-26-537_com.tencent.mm.jpg,刘思远,3.2,4,4.457816493823508,1.1818286652391183
Screenshot_2026-01-15-14-57-26-537_com.tencent.mm.jpg,Mp.W,3.83,5,5.141187405878176,0.6833709120546684
Screenshot_2026-01-15-14-57-26-537_com.tencent.mm.jpg,正电荷夸克,0.49,6,6.241895734580819,1.1007083287026433
Screenshot_2026-01-15-14-57-26-537_com.tencent.mm.jpg,凡,3.95,7,6.951577557135505,0.7096818225546863
Screenshot_2026-01-15-14-57-26-537_com.tencent.mm.jpg,早睡早起,0.52,8,8.108875113265078,1.1572975561295742
Screenshot_2026-01-15-14-57-26-537_com.tencent.mm.jpg,aMbZfcaYn,0.9,9,10.090688594964949,1.9818134816998696
Screenshot_2026-01-15-14-57-26-537_com.tencent.mm.jpg,Taka,3.17,10,10.777420264363304,0.6867316693983548
Screenshot_2026-01-15-14-57-30-383_com.tencent.mm.jpg,Albert,0.05,1,1.706618208013896,1.706618208013896
Screenshot_2026-01-15-14-57-30-383_com.tencent.mm.jpg,Koala,0.17,2,2.5144550993177854,0.8078368913038894
Screenshot_2026-01-15-14-57-30-383_com.tencent.mm.jpg,鲸落,0.18,3,3.736691102365842,1.2222360030480566
Screenshot_2026-01-15-14-57-30-383_com.tencent.mm.jpg,刘思远,0.25,4,4.533428935332313,0.7967378329664709
Screenshot_2026-01-15-14-57-30-383_com.tencent.mm.jpg,Mp.W,0.2,5,5.4823757951882595,0.948946859855947
Screenshot_2026-01-15-14-57-30-383_com.tencent.mm.jpg,正电荷夸克,0.05,6,7.187791766764487,1.705415971576228
Screenshot_2026-01-15-14-57-30-383_com.tencent.mm.jpg,凡,1.03,7,8.927000705390746,1.7392089386262588
Screenshot_2026-01-15-14-57-33-929_com.tencent.mm.jpg,鲸落,0.89,1,0.9267877767038174,0.9267877767038174
Screenshot_2026-01-15-14-57-33-929_com.tencent.mm.jpg,Albert,3.88,2,1.5677082918960652,0.6409205151922478
Screenshot_2026-01-15-14-57-33-929_com.tencent.mm.jpg,Koala,0.97,3,3.2183362131760207,1.6506279212799555
Screenshot_2026-01-15-14-57-37-953_com.tencent.mm.jpg,Albert,5.09,1,0.5180063713449721,0.5180063713449721
Screenshot_2026-01-15-14-57-37-953_com.tencent.mm.jpg,Koala,0.43,2,2.229809925141566,1.7118035537965939
Screenshot_2026-01-15-14-57-37-953_com.tencent.mm.jpg,鲸落,4.27,3,3.578954287458723,1.349144362317157
Screenshot_2026-01-15-14-57-37-953_com.tencent.mm.jpg,刘思远,3.97,4,5.451078546556433,1.8721242590977103
Screenshot_2026-01-15-14-57-37-953_com.tencent.mm.jpg,Mp.W,3.87,5,7.042250942522541,1.5911723959661082
Screenshot_2026-01-15-14-57-41-884_com.tencent.mm.jpg,鲸落,0.45,1,0.8257666046793429,0.8257666046793429
Screenshot_2026-01-15-14-57-41-884_com.tencent.mm.jpg,Albert,4.45,2,2.1086154837317084,1.2828488790523653
Screenshot_2026-01-15-14-57-41-884_com.tencent.mm.jpg,Koala,0.53,3,2.677489553973278,0.5688740702415697
Screenshot_2026-01-15-14-57-41-884_com.tencent.mm.jpg,刘思远,1.31,4,3.703444102086913,1.025954548113635
Screenshot_2026-01-15-14-57-41-884_com.tencent.mm.jpg,Mp.W,4.36,5,5.173291012667792,1.469846910580879
Screenshot_2026-01-15-14-57-41-884_com.tencent.mm.jpg,正电荷夸克,1.72,6,6.074903429994135,0.9016124173263436
Screenshot_2026-01-15-14-57-46-540_com.tencent.mm.jpg,Albert,0.69,1,1.5349953260465699,1.5349953260465699
Screenshot_2026-01-15-14-57-46-540_com.tencent.mm.jpg,Koala,1.24,2,2.2746391789748364,0.7396438529282667
Screenshot_2026-01-15-14-57-46-540_com.tencent.mm.jpg,鲸落,0.83,3,4.02981222313458,1.7551730441597435
Screenshot_2026-01-15-14-57-46-540_com.tencent.mm.jpg,刘思远,0.12,4,4.645009937386037,0.6151977142514575
Screenshot_2026-01-15-14-57-46-540_com.tencent.mm.jpg,Mp.W,0.39,5,6.210976268420691,1.5659663310346539
Screenshot_2026-01-15-14-57-46-540_com.tencent.mm.jpg,正电荷夸克,1.78,6,7.0813543520621485,0.8703780836414575
Screenshot_2026-01-15-14-57-46-540_com.tencent.mm.jpg,凡,0.13,7,7.5862823664376,0.5049280143754513
Screenshot_2026-01-15-14-57-46-540_com.tencent.mm.jpg,早睡早起,1.15,8,8.464105234638458,0.8778228682008584
Screenshot_2026-01-15-14-57-50-207_com.tencent.mm.jpg,鲸落,2.05,1,0.5772150069584236,0.5772150069584236
Screenshot_2026-01-15-14-57-50-207_com.tencent.mm.jpg,Albert,0.53,2,1.7809010752858443,1.2036860683274206
Screenshot_2026-01-15-14-57-50-207_com.tencent.mm.jpg,Koala,1.76,3,3.544312966838943,1.7634118915530983
Screenshot_2026-01-15-14-57-50-207_com.tencent.mm.jpg,刘思远,0.6,4,5.285277869558002,1.7409649027190592
Screenshot_2026-01-15-14-57-50-207_com.tencent.mm.jpg,Mp.W,4.31,5,5.8957619231163,0.610484053558298
Screenshot_2026-01-15-14-57-53-655_com.tencent.mm.jpg,Albert,1.53,1,0.676943237246199,0.676943237246199
Screenshot_2026-01-15-14-57-53-655_com.tencent.mm.jpg,Koala,0.74,2,2.5530731352369207,1.876129897990722
Screenshot_2026-01-15-14-57-53-655_com.tencent.mm.jpg,鲸落,0.55,3,3.628818453914612,1.0757453186776913
Screenshot_2026-01-15-14-57-53-655_com.tencent.mm.jpg,刘思远,0.57,4,4.515619607432159,0.8868011535175465
Screenshot_2026-01-15-14-57-53-655_com.tencent.mm.jpg,Mp.W,1.24,5,5.720318925812322,1.2046993183801624
Screenshot_2026-01-15-14-57-53-655_com.tencent.mm.jpg,正电荷夸克,0.33,6,7.692674269105797,1.9723553432934762
Screenshot_2026-01-15-14-57-53-655_com.tencent.mm.jpg,凡,0.66,7,8.579094346527308,0.8864200774215097
Screenshot_2026-01-15-14-57-57-453_com.tencent.mm.jpg,鲸落,1.11,1,1.851084951567912,1.851084951567912
Screenshot_2026-01-15-14-57-57-453_com.tencent.mm.jpg,Albert,0.96,2,3.648299928741949,1.7972149771740367
Screenshot_2026-01-15-14-57-57-453_com.tencent.mm.jpg,Koala,0.37,3,4.261061422327122,0.6127614935851737
Screenshot_2026-01-15-14-57-57-453_com.tencent.mm.jpg,刘思远,0.28,4,6.112703446970591,1.8516420246434686
Screenshot_2026-01-15-14-57-57-453_com.tencent.mm.jpg,Mp.W,0.6,5,7.016461567168179,0.9037581201975875
Screenshot_2026-01-15-14-57-57-453_com.tencent.mm.jpg,正电荷夸克,4.19,6,9.015141367893532,1.9986798007253537
Screenshot_2026-01-15-14-57-57-453_com.tencent.mm.jpg,凡,1.45,7,9.987806619971693,0.972665252078161
Screenshot_2026-01-15-14-57-57-453_com.tencent.mm.jpg,早睡早起,0.45,8,10.619900723793751,0.6320941038220589
Screenshot_2026-01-15-14-57-57-453_com.tencent.mm.jpg,aMbZfcaYn,4.07,9,11.800493664944126,1.1805929411503748
Screenshot_2026-01-15-14-58-01-489_com.tencent.mm.jpg,Albert,5.92,1,1.6259573152321087,1.6259573152321087
Screenshot_2026-01-15-14-58-01-489_com.tencent.mm.jpg,Koala,2.66,2,2.883610685601872,1.2576533703697632
Screenshot_2026-01-15-14-58-01-489_com.tencent.mm.jpg,鲸落,8.0,3,3.4734640706729274,0.5898533850710552
Screenshot_2026-01-15-14-58-04-854_com.tencent.mm.jpg,鲸落,9.25,1,1.1210268586097778,1.1210268586097778
Screenshot_2026-01-15-14-58-04-854_com.tencent.mm.jpg,Albert,0.6,2,1.7349712127752905,0.6139443541655127
Screenshot_2026-01-15-14-58-04-854_com.tencent.mm.jpg,Koala,4.94,3,3.1093147473968434,1.374343534621553
Screenshot_2026-01-15-14-58-08-567_com.tencent.mm.jpg,Albert,1.68,1,1.1156975962457483,1.1156975962457483
Screenshot_2026-01-15-14-58-08-567_com.tencent.mm.jpg,Koala,3.7,2,2.451463334107512,1.3357657378617636
Screenshot_2026-01-15-14-58-08-567_com.tencent.mm.jpg,鲸落,1.17,3,3.650423541239619,1.198960207132107
Screenshot_2026-01-15-14-58-08-567_com.tencent.mm.jpg,刘思远,2.77,4,5.306003507119303,1.6555799658796837
Screenshot_2026-01-15-14-58-08-567_com.tencent.mm.jpg,Mp.W,2.75,5,6.212612209508514,0.9066087023892115
Screenshot_2026-01-15-14-58-12-112_com.tencent.mm.jpg,鲸落,4.02,1,1.3802130172123372,1.3802130172123372
Screenshot_2026-01-15-14-58-12-112_com.tencent.mm.jpg,Albert,3.03,2,2.7994747572086043,1.419261739996267
Screenshot_2026-01-15-14-58-12-112_com.tencent.mm.jpg,Koala,1.34,3,4.708062367873213,1.9085876106646087
Screenshot_2026-01-15-14-58-12-112_com.tencent.mm.jpg,Mp.W,1.0,4,5.210484998703646,0.5024226308304336
Screenshot_2026-01-15-14-58-12-112_com.tencent.mm.jpg,正电荷夸克,3.91,5,6.38506722702292,1.1745822283192737
Screenshot_2026-01-15-14-58-12-112_com.tencent.mm.jpg,凡,2.98,6,7.88824612540225,1.5031788983793304
Screenshot_2026-01-15-14-58-15-931_com.tencent.mm.jpg,Albert,1.2,1,0.5300592737482861,0.5300592737482861
Screenshot_2026-01-15-14-58-15-931_com.tencent.mm.jpg,Koala,0.66,2,1.0996220641791077,0.5695627904308216
Screenshot_2026-01-15-14-58-15-931_com.tencent.mm.jpg,鲸落,0.6,3,2.0182818901011768,0.9186598259220693
Screenshot_2026-01-15-14-58-15-931_com.tencent.mm.jpg,Mp.W,1.65,4,3.187950232033328,1.1696683419321512
Screenshot_2026-01-15-14-58-15-931_com.tencent.mm.jpg,正电荷夸克,1.59,5,4.2023409961492435,1.0143907641159153
Screenshot_2026-01-15-14-58-15-931_com.tencent.mm.jpg,凡,1.09,6,4.955072115749841,0.7527311196005979
Screenshot_2026-01-15-14-58-15-931_com.tencent.mm.jpg,早睡早起,1.59,7,6.932294827831275,1.9772227120814339
Screenshot_2026-01-15-14-58-15-931_com.tencent.mm.jpg,aMbZfcaYn,1.45,8,8.78005532007737,1.8477604922460953
Screenshot_2026-01-15-14-58-15-931_com.tencent.mm.jpg,刘思远,0.22,9,9.349193077942713,0.5691377578653436
Screenshot_2026-01-15-14-58-20-044_com.tencent.mm.jpg,鲸落,0.77,1,1.0652846317829057,1.0652846317829057
Screenshot_2026-01-15-14-58-20-044_com.tencent.mm.jpg,Albert,1.08,2,2.507509106285454,1.4422244745025483
Screenshot_2026-01-15-14-58-20-044_com.tencent.mm.jpg,Koala,0.5,3,4.4961419692186375,1.9886328629331833
Screenshot_2026-01-15-14-58-20-044_com.tencent.mm.jpg,Mp.W,0.4,4,6.426191881087544,1.930049911868906
Screenshot_2026-01-15-14-58-20-044_com.tencent.mm.jpg,正电荷夸克,0.49,5,8.187480971478749,1.7612890903912044
Screenshot_2026-01-15-14-58-20-044_com.tencent.mm.jpg,凡,1.12,6,8.734305346453251,0.5468243749745025
Screenshot_2026-01-15-14-58-20-044_com.tencent.mm.jpg,早睡早起,0.09,7,9.795645244499212,1.0613398980459618
Screenshot_2026-01-15-14-58-20-044_com.tencent.mm.jpg,aMbZfcaYn,0.24,8,10.482711165243984,0.6870659207447712
Screenshot_2026-01-15-14-58-20-044_com.tencent.mm.jpg,刘思远,1.07,9,11.938653370876683,1.4559422056326996
Screenshot_2026-01-15-14-58-25-920_com.tencent.mm.jpg,Albert,2.35,1,1.2094827406165471,1.2094827406165471
Screenshot_2026-01-15-14-58-25-920_com.tencent.mm.jpg,Koala,1.31,2,3.080728169218308,1.8712454286017608
Screenshot_2026-01-15-14-58-25-920_com.tencent.mm.jpg,鲸落,1.65,3,3.7400160553994715,0.6592878861811634
Screenshot_2026-01-15-14-58-25-920_com.tencent.mm.jpg,Mp.W,3.6,4,5.242774539982679,1.5027584845832076
Screenshot_2026-01-15-14-58-25-920_com.tencent.mm.jpg,正电荷夸克,2.04,5,5.935245777453417,0.6924712374707389
Screenshot_2026-01-15-14-58-25-920_com.tencent.mm.jpg,凡,2.25,6,6.988487685887102,1.0532419084336844
Screenshot_2026-01-15-14-58-25-920_com.tencent.mm.jpg,早睡早起,1.19,7,8.878376291787305,1.8898886059002034
Screenshot_2026-01-15-14-58-25-920_com.tencent.mm.jpg,aMbZfcaYn,0.13,8,10.256596941598168,1.3782206498108642
Screenshot_2026-01-15-14-58-25-920_com.tencent.mm.jpg,刘思远,0.7,9,11.636733495424103,1.3801365538259338
Screenshot_2026-01-15-14-58-25-920_com.tencent.mm.jpg,Taka,3.13,10,13.438735718427578,1.8020022230034758
Screenshot_2026-01-15-14-58-29-760_com.tencent.mm.jpg,鲸落,0.64,1,1.954864126203229,1.954864126203229
Screenshot_2026-01-15-14-58-29-760_com.tencent.mm.jpg,Albert,0.57,2,3.2323119306045904,1.2774478044013615
Screenshot_2026-01-15-14-58-29-760_com.tencent.mm.jpg,Koala,1.61,3,4.462192800059869,1.229880869455279
Screenshot_2026-01-15-14-58-29-760_com.tencent.mm.jpg,Mp.W,1.09,4,5.450388811092109,0.9881960110322401
Screenshot_2026-01-15-14-58-29-760_com.tencent.mm.jpg,正电荷夸克,0.26,5,7.387017823323858,1.9366290122317489
Screenshot_2026-01-15-14-58-29-760_com.tencent.mm.jpg,凡,1.25,6,9.143803931293704,1.7567861079698452
Screenshot_2026-01-15-14-58-29-760_com.tencent.mm.jpg,早睡早起,0.16,7,10.98217009226942,1.8383661609757176
Screenshot_2026-01-15-14-58-29-760_com.tencent.mm.jpg,aMbZfcaYn,1.12,8,12.341680700903616,1.3595106086341957
Screenshot_2026-01-15-14-58-29-760_com.tencent.mm.jpg,刘思远,0.25,9,14.234854492722652,1.893173791819036
Screenshot_2026-01-15-14-58-33-760_com.tencent.mm.jpg,Albert,0.24,1,1.2348576042121813,1.2348576042121813
Screenshot_2026-01-15-14-58-33-760_com.tencent.mm.jpg,Koala,4.39,2,2.5903566405734297,1.3554990363612487
Screenshot_2026-01-15-14-58-33-760_com.tencent.mm.jpg,鲸落,1.38,3,3.861817557486313,1.2714609169128832
Screenshot_2026-01-15-14-58-33-760_com.tencent.mm.jpg,Mp.W,0.77,4,5.279796230698027,1.4179786732117146
Screenshot_2026-01-15-14-58-33-760_com.tencent.mm.jpg,正电荷夸克,6.75,5,6.359633811942439,1.079837581244412
Screenshot_2026-01-15-14-58-33-760_com.tencent.mm.jpg,凡,1.12,6,7.34194858550315,0.982314773560711
Screenshot_2026-01-15-14-58-37-683_com.tencent.mm.jpg,鲸落,1.64,1,1.8696415009481075,1.8696415009481075
Screenshot_2026-01-15-14-58-37-683_com.tencent.mm.jpg,Albert,2.86,2,3.679555220239102,1.8099137192909949
Screenshot_2026-01-15-14-58-37-683_com.tencent.mm.jpg,Koala,0.35,3,4.551992731343055,0.8724375111039526
Screenshot_2026-01-15-14-58-37-683_com.tencent.mm.jpg,Mp.W,0.45,4,5.890801509132096,1.338808777789041
Screenshot_2026-01-15-14-58-37-683_com.tencent.mm.jpg,正电荷夸克,8.57,5,7.493634856643787,1.6028333475116914
Screenshot_2026-01-15-14-58-41-279_com.tencent.mm.jpg,Albert,1.64,1,0.9411437375212333,0.9411437375212333
Screenshot_2026-01-15-14-58-41-279_com.tencent.mm.jpg,Koala,3.1,2,2.2393367846977745,1.2981930471765413
Screenshot_2026-01-15-14-58-41-279_com.tencent.mm.jpg,鲸落,2.55,3,3.0854397486613507,0.8461029639635762
Screenshot_2026-01-15-14-58-41-279_com.tencent.mm.jpg,正电荷夸克,8.46,4,3.6787028664343273,0.5932631177729768
Screenshot_2026-01-15-14-58-46-924_com.tencent.mm.jpg,鲸落,0.77,1,1.2088546281584707,1.2088546281584707
Screenshot_2026-01-15-14-58-46-924_com.tencent.mm.jpg,Albert,1.2,2,2.759674306604372,1.5508196784459014
Screenshot_2026-01-15-14-58-46-924_com.tencent.mm.jpg,Koala,1.06,3,3.560609878628034,0.800935572023662
Screenshot_2026-01-15-14-58-46-924_com.tencent.mm.jpg,正电荷夸克,2.56,4,4.963094443680017,1.4024845650519833
Screenshot_2026-01-15-14-58-46-924_com.tencent.mm.jpg,凡,1.72,5,5.821867630347734,0.8587731866677173
Screenshot_2026-01-15-14-58-46-924_com.tencent.mm.jpg,Mp.W,0.79,6,6.936003230149025,1.1141355998012903
Screenshot_2026-01-15-14-58-46-924_com.tencent.mm.jpg,早睡早起,1.42,7,8.615854831013689,1.6798516008646645
Screenshot_2026-01-15-14-58-46-924_com.tencent.mm.jpg,aMbZfcaYn,1.99,8,9.701134716541889,1.0852798855282002
Screenshot_2026-01-15-14-58-46-924_com.tencent.mm.jpg,刘思远,3.37,9,11.405460679325765,1.7043259627838763
Screenshot_2026-01-15-14-58-46-924_com.tencent.mm.jpg,Taka,2.46,10,12.398384499649058,0.9929238203232926
Screenshot_2026-01-15-14-58-50-179_com.tencent.mm.jpg,Albert,0.96,1,1.8655630080137908,1.8655630080137908
Screenshot_2026-01-15-14-58-50-179_com.tencent.mm.jpg,Koala,1.25,2,3.662734120417836,1.797171112404045
Screenshot_2026-01-15-14-58-54-407_com.tencent.mm.jpg,鲸落,0.5,1,1.2759970618803902,1.2759970618803902
Screenshot_2026-01-15-14-58-54-407_com.tencent.mm.jpg,Albert,0.45,2,3.032487270917888,1.7564902090374976
Screenshot_2026-01-15-14-58-54-407_com.tencent.mm.jpg,Koala,0.26,3,3.7100500744776728,0.6775628035597852
Screenshot_2026-01-15-14-58-54-407_com.tencent.mm.jpg,正电荷夸克,1.07,4,4.812324903000638,1.1022748285229655
Screenshot_2026-01-15-14-58-54-407_com.tencent.mm.jpg,凡,2.62,5,5.545010331690413,0.732685428689775
Screenshot_2026-01-15-14-58-54-407_com.tencent.mm.jpg,Mp.W,0.94,6,6.886600815426384,1.341590483735971
Screenshot_2026-01-15-14-58-58-182_com.tencent.mm.jpg,Albert,5.34,1,1.3656208176047215,1.3656208176047215
Screenshot_2026-01-15-14-58-58-182_com.tencent.mm.jpg,Koala,1.37,2,3.328259565740767,1.9626387481360454
Screenshot_2026-01-15-14-58-58-182_com.tencent.mm.jpg,鲸落,3.85,3,4.942568972152365,1.6143094064115981
Screenshot_2026-01-15-14-59-02-461_com.tencent.mm.jpg,鲸落,1.56,1,1.2112250371001179,1.2112250371001179
Screenshot_2026-01-15-14-59-02-461_com.tencent.mm.jpg,Albert,1.57,2,2.7811866847729414,1.5699616476728238
Screenshot_2026-01-15-14-59-02-461_com.tencent.mm.jpg,Koala,4.68,3,4.208132584019791,1.4269458992468493
Screenshot_2026-01-15-14-59-02-461_com.tencent.mm.jpg,正电荷夸克,1.51,4,4.7368765344410155,0.5287439504212246
Screenshot_2026-01-15-14-59-02-461_com.tencent.mm.jpg,凡,2.26,5,5.323233594260155,0.5863570598191394
Screenshot_2026-01-15-14-59-02-461_com.tencent.mm.jpg,Mp.W,3.45,6,6.977956567543487,1.6547229732833317
Screenshot_2026-01-15-14-59-02-461_com.tencent.mm.jpg,早睡早起,1.16,7,8.522705735693513,1.544749168150026
Screenshot_2026-01-15-14-59-02-461_com.tencent.mm.jpg,aMbZfcaYn,2.82,8,9.179893777366688,0.6571880416731744
Screenshot_2026-01-15-14-59-05-998_com.tencent.mm.jpg,Albert,0.58,1,1.7207414106157735,1.7207414106157735
Screenshot_2026-01-15-14-59-05-998_com.tencent.mm.jpg,鲸落,0.35,2,3.0366120627368565,1.315870652121083
Screenshot_2026-01-15-14-59-05-998_com.tencent.mm.jpg,Koala,0.2,3,3.94995407024438,0.9133420075075236
Screenshot_2026-01-15-14-59-05-998_com.tencent.mm.jpg,正电荷夸克,0.14,4,5.818910011310736,1.8689559410663559
Screenshot_2026-01-15-14-59-05-998_com.tencent.mm.jpg,凡,0.53,5,7.442685827022811,1.623775815712075
Screenshot_2026-01-15-14-59-09-343_com.tencent.mm.jpg,鲸落,0.71,1,1.023370664225691,1.023370664225691
Screenshot_2026-01-15-14-59-09-343_com.tencent.mm.jpg,Albert,1.42,2,1.5670724073413345,0.5437017431156433
Screenshot_2026-01-15-14-59-09-343_com.tencent.mm.jpg,Koala,2.3,3,2.4498124756141966,0.8827400682728623
Screenshot_2026-01-15-14-59-09-343_com.tencent.mm.jpg,正电荷夸克,11.28,4,3.1488213522212325,0.6990088766070357
Screenshot_2026-01-15-14-59-09-343_com.tencent.mm.jpg,凡,3.92,5,4.999428850619701,1.8506074983984688
Screenshot_2026-01-15-14-59-14-704_com.tencent.mm.jpg,鲸落,17.47,1,1.9840410599698897,1.9840410599698897
Screenshot_2026-01-15-14-59-14-704_com.tencent.mm.jpg,Albert,2.12,2,2.5411785278990084,0.5571374679291187
Screenshot_2026-01-15-14-59-18-326_com.tencent.mm.jpg,鲸落,0.39,1,1.7611828975943522,1.7611828975943522
Screenshot_2026-01-15-14-59-18-326_com.tencent.mm.jpg,Albert,0.34,2,2.803992519644046,1.0428096220496936
Screenshot_2026-01-15-14-59-18-326_com.tencent.mm.jpg,Koala,0.31,3,3.341673464598871,0.537680944954825
Screenshot_2026-01-15-14-59-18-326_com.tencent.mm.jpg,正电荷夸克,0.09,4,5.188622456119148,1.846948991520277
Screenshot_2026-01-15-14-59-18-326_com.tencent.mm.jpg,凡,0.81,5,6.597601468323672,1.4089790122045243
Screenshot_2026-01-15-18-16-58-21_e39d2c7de19156b0683cd93e8735f348.jpg,早睡早起,1.91,1,1.9968712177423402,1.9968712177423402
Screenshot_2026-01-15-18-16-58-21_e39d2c7de19156b0683cd93e8735f348.jpg,aMbZfcaYn,0.26,2,3.2975708822589,1.3006996645165598
Screenshot_2026-01-15-18-16-58-21_e39d2c7de19156b0683cd93e8735f348.jpg,鲸落,1.34,3,5.2318015399994335,1.9342306577405335
Screenshot_2026-01-15-18-16-58-21_e39d2c7de19156b0683cd93e8735f348.jpg,Koala,0.1,4,6.975228145753071,1.7434266057536376
Screenshot_2026-01-15-18-16-58-21_e39d2c7de19156b0683cd93e8735f348.jpg,Albert,0.47,5,7.990679872960542,1.0154517272074706
Screenshot_2026-01-15-18-16-58-21_e39d2c7de19156b0683cd93e8735f348.jpg,凡,1.13,6,9.227969230414008,1.2372893574534654
Screenshot_2026-01-15-18-16-58-21_e39d2c7de19156b0683cd93e8735f348.jpg,正电荷夸克,2.77,7,10.788987690853856,1.561018460439849
Screenshot_2026-01-15-18-16-58-21_e39d2c7de19156b0683cd93e8735f348.jpg,刘思远,0.65,8,12.391388214360868,1.602400523507012
Screenshot_2026-01-15-18-17-07-07_e39d2c7de19156b0683cd93e8735f348.jpg,早睡早起,0.79,1,1.8498453424455699,1.8498453424455699
Screenshot_2026-01-15-18-17-07-07_e39d2c7de19156b0683cd93e8735f348.jpg,aMbZfcaYn,1.0,2,3.8355459434493455,1.9857006010037757
Screenshot_2026-01-15-18-17-07-07_e39d2c7de19156b0683cd93e8735f348.jpg,鲸落,0.29,3,4.813958994747675,0.9784130512983296
Screenshot_2026-01-15-18-17-07-07_e39d2c7de19156b0683cd93e8735f348.jpg,Koala,0.54,4,6.237536951636312,1.4235779568886378
Screenshot_2026-01-15-18-17-07-07_e39d2c7de19156b0683cd93e8735f348.jpg,Albert,1.26,5,7.149799978759775,0.9122630271234626
Screenshot_2026-01-15-18-17-07-07_e39d2c7de19156b0683cd93e8735f348.jpg,凡,0.05,6,8.040003998275408,0.890204019515632
Screenshot_2026-01-15-18-17-07-07_e39d2c7de19156b0683cd93e8735f348.jpg,正电荷夸克,0.71,7,9.98403518550756,1.9440311872321516
Screenshot_2026-01-15-18-17-07-07_e39d2c7de19156b0683cd93e8735f348.jpg,刘思远,0.06,8,11.244167639639906,1.2601324541323469
Screenshot_2026-01-15-18-17-07-07_e39d2c7de19156b0683cd93e8735f348.jpg,Taka,1.68,9,12.867538414353326,1.62337077471342
Screenshot_2026-01-15-18-17-07-07_e39d2c7de19156b0683cd93e8735f348.jpg,Mp.W,0.26,10,14.56801402650206,1.700475612148734
Screenshot_2026-01-15-18-17-13-49_e39d2c7de19156b0683cd93e8735f348.jpg,早睡早起,3.81,1,1.766064701966704,1.766064701966704
Screenshot_2026-01-15-18-17-13-49_e39d2c7de19156b0683cd93e8735f348.jpg,aMbZfcaYn,1.24,2,3.5825192846732135,1.8164545827065095
Screenshot_2026-01-15-18-17-13-49_e39d2c7de19156b0683cd93e8735f348.jpg,鲸落,0.99,3,5.379338752275409,1.7968194676021958
Screenshot_2026-01-15-18-17-13-49_e39d2c7de19156b0683cd93e8735f348.jpg,Koala,0.67,4,6.301483933478237,0.9221451812028282
Screenshot_2026-01-15-18-17-13-49_e39d2c7de19156b0683cd93e8735f348.jpg,Albert,2.9,5,8.017254962464555,1.7157710289863177
Screenshot_2026-01-15-18-17-20-87_e39d2c7de19156b0683cd93e8735f348.jpg,早睡早起,0.94,1,0.8300917273313199,0.8300917273313199
Screenshot_2026-01-15-18-17-20-87_e39d2c7de19156b0683cd93e8735f348.jpg,aMbZfcaYn,2.56,2,2.49853473606213,1.6684430087308102
Screenshot_2026-01-15-18-17-20-87_e39d2c7de19156b0683cd93e8735f348.jpg,鲸落,0.6,3,3.027143229197574,0.5286084931354438
Screenshot_2026-01-15-18-17-20-87_e39d2c7de19156b0683cd93e8735f348.jpg,Koala,1.16,4,4.571286334255857,1.5441431050582837
Screenshot_2026-01-15-18-17-20-87_e39d2c7de19156b0683cd93e8735f348.jpg,Albert,1.79,5,5.112960869514768,0.5416745352589103
Screenshot_2026-01-15-18-17-28-21_e39d2c7de19156b0683cd93e8735f348.jpg,早睡早起,0.66,1,1.8401304343904739,1.8401304343904739
Screenshot_2026-01-15-18-17-28-21_e39d2c7de19156b0683cd93e8735f348.jpg,aMbZfcaYn,0.49,2,3.0621288716077295,1.2219984372172557
Screenshot_2026-01-15-18-17-28-21_e39d2c7de19156b0683cd93e8735f348.jpg,鲸落,2.0,3,4.721605667465477,1.6594767958577477
Screenshot_2026-01-15-18-17-34-21_e39d2c7de19156b0683cd93e8735f348.jpg,早睡早起,1.98,1,1.8199676925949237,1.8199676925949237
Screenshot_2026-01-15-18-17-34-21_e39d2c7de19156b0683cd93e8735f348.jpg,aMbZfcaYn,0.42,2,3.148920277716651,1.3289525851217274
Screenshot_2026-01-15-18-17-34-21_e39d2c7de19156b0683cd93e8735f348.jpg,鲸落,2.01,3,3.706121776127123,0.5572014984104723
Screenshot_2026-01-15-18-17-34-21_e39d2c7de19156b0683cd93e8735f348.jpg,Koala,0.66,4,4.2808898386616425,0.5747680625345197
Screenshot_2026-01-15-18-17-41-04_e39d2c7de19156b0683cd93e8735f348.jpg,早睡早起,0.27,1,1.9485004235041863,1.9485004235041863
Screenshot_2026-01-15-18-17-41-04_e39d2c7de19156b0683cd93e8735f348.jpg,aMbZfcaYn,0.42,2,3.1860714363492804,1.2375710128450939
Screenshot_2026-01-15-18-17-41-04_e39d2c7de19156b0683cd93e8735f348.jpg,鲸落,0.34,3,5.168488959430604,1.9824175230813244
Screenshot_2026-01-15-18-17-41-04_e39d2c7de19156b0683cd93e8735f348.jpg,Koala,0.45,4,5.752324744102122,0.5838357846715181
Screenshot_2026-01-15-18-17-41-04_e39d2c7de19156b0683cd93e8735f348.jpg,Albert,0.39,5,6.355052078843034,0.6027273347409117
